student_id,full_name,email,phone,gender,nationality,date_of_birth,program,academic_year,high_school_average,credit_hours,base_fee_per_credit_aed,discount_percent,base_tuition_aed,discount_amount_aed,final_tuition_aed,enrollment_fee_aed,registration_fee_aed,activity_fee_aed,transport_fee_aed,distance_learning_fee_aed,total_fees_aed,amount_paid_aed,balance_aed,payment_status,transaction_id,receipt_number,payment_date,currency
20260838,Reem Samir Jamal Nassar,reem.nassar0838@university.ae,+971 57 385 2850,Female,Syrian,4/21/2005,Software Engineering,5,79.31,18,517,35,9306,3258,6049,517,1009,156,0,104,7833,7833,0,PAID,TX-263859,RCP-90426,2/25/2026,AED
20256191,Nasser Sami Abdullah Zgheib,nasser.zgheib6191@university.ae,+971 50 693 5390,Male,Palestinian,4/25/2003,Data Science & Artificial Intelligence,2,89.31,13,517,45,6721,3025,3697,517,1009,156,0,0,5377,2365,3012,PARTIAL,TX-945812,RCP-89876,9/6/2025,AED
20254600,Adel Hassan Waleed Qasem,adel.qasem4600@university.ae,+971 50 672 7903,Female,Jordanian,1/16/2008,Industrial Engineering,1,60,14,647,40,9048,3619,5429,517,1009,156,0,104,7213,7213,0,PAID,TX-877055,RCP-99247,10/19/2025,AED
20219180,Marwan Youssef Mustafa Haddad,marwan.haddad9180@university.ae,+971 59 200 5405,Female,Syrian,3/24/2003,Law,5,75.64,18,337,35,6049,2118,3932,517,1009,156,0,0,5613,5613,0,PAID,TX-398979,RCP-71129,2/9/2026,AED
20281789,Samir Khaled Nasser Abu-Omar,samir.abu-omar1789@university.ae,+971 55 922 5328,Male,Syrian,3/22/2003,Architecture Engineering,3,88.02,15,673,40,10082,4033,6049,517,1009,156,259,0,7988,6648,1340,PARTIAL,TX-792677,RCP-10088,10/15/2025,AED
20292038,Rania Rami Hussein Jaber,rania.jaber2038@university.ae,+971 58 126 5346,Male,Palestinian,8/14/2002,Applied English,3,79.93,14,440,30,6153,1846,4307,517,1009,156,0,104,6091,6091,0,PAID,TX-175190,RCP-28721,12/18/2025,AED
20216468,Samir Bashar Hassan Zoubi,samir.zoubi6468@university.ae,+971 54 970 4685,Female,Jordanian,7/11/2008,Law,4,82.22,18,337,50,6049,3025,3025,517,1009,156,0,104,4809,3949,860,PARTIAL,TX-440691,RCP-36031,10/10/2025,AED
20228380,Yasmin Ali Hassan Jaber,yasmin.jaber8380@university.ae,+971 51 443 7738,Female,Syrian,1/20/2007,Financial Technology & Risk Management,2,78.18,14,517,50,7238,3619,3619,517,1009,156,259,0,5558,5558,0,PAID,TX-256612,RCP-44929,10/19/2025,AED
20279926,Salem Salem Omar Abu-Omar,salem.abu-omar9926@university.ae,+971 58 574 2011,Male,Syrian,5/15/2001,English Language & Literature,5,88.2,13,440,50,5713,2857,2857,517,1009,156,259,104,4899,0,4899,PENDING,TX-271372,RCP-62671,11/10/2025,AED
20266998,Amal Ahmad Mustafa Zoubi,amal.zoubi6998@university.ae,+971 51 852 1651,Female,Syrian,8/17/2008,Architecture Engineering,3,70.25,14,673,40,9410,3764,5646,517,1009,156,750,0,8076,8076,0,PAID,TX-344062,RCP-14851,12/29/2025,AED
20219068,Tariq Hadi Sami Zakaria,tariq.zakaria9068@university.ae,+971 50 126 5578,Male,Jordanian,12/19/2004,Financial Technology & Risk Management,3,75.92,15,517,50,7755,3878,3878,517,1009,156,0,104,5662,5662,0,PAID,TX-874783,RCP-76750,1/2/2026,AED
20243577,Amira Ibrahim Sami Hamdan,amira.hamdan3577@university.ae,+971 56 396 1927,Male,Palestinian,1/23/2005,Applied English,4,76.84,13,440,30,5713,1714,3999,517,1009,156,0,0,5680,0,5680,PENDING,TX-281391,RCP-14032,11/12/2025,AED
20244720,Iman Omar Anas Darwish,iman.darwish4720@university.ae,+971 58 566 6185,Male,Jordanian,12/17/2003,Applied English,4,92.02,17,440,40,7471,2989,4483,517,1009,156,0,104,6267,3667,2600,PARTIAL,TX-109786,RCP-38446,9/23/2025,AED
20215098,Omar Zaid Fadi Zoubi,omar.zoubi5098@university.ae,+971 56 121 6753,Female,Jordanian,2/11/2003,Robotics & AI Engineering,4,80.87,18,647,50,11633,5817,5817,517,1009,156,0,104,7600,7600,0,PAID,TX-377745,RCP-78470,10/29/2025,AED
20225786,Amal Zaid Omar Tawfiq,amal.tawfiq5786@university.ae,+971 52 985 8714,Female,Syrian,12/14/2007,Clinical Nutrition & Dietetics,4,81.42,14,337,15,4705,706,3999,517,1009,156,750,0,6429,6429,0,PAID,TX-451224,RCP-26012,10/1/2025,AED
20222611,Rashid Abdullah Ibrahim Nasser,rashid.nasser2611@university.ae,+971 54 814 9174,Female,Jordanian,1/21/2003,Civil Engineering,5,78.49,13,673,60,8738,5243,3495,517,1009,156,0,104,5279,5279,0,PAID,TX-210140,RCP-94824,12/17/2025,AED
20234480,Rana Khalid Karim Al-Tamimi,rana.al-tamimi4480@university.ae,+971 52 407 1327,Female,Jordanian,6/27/2004,Mathematics,1,67.59,12,311,40,3723,1489,2234,517,1009,156,259,104,4276,4276,0,PAID,TX-437544,RCP-14173,1/18/2026,AED
20281931,Yasmin Mahmoud Marwan Shahin,yasmin.shahin1931@university.ae,+971 59 200 5405,Female,Syrian,2/27/2005,English / Translation,5,77.19,15,440,40,6592,2637,3956,517,1009,156,311,104,6049,3652,2397,PARTIAL,TX-203950,RCP-98100,9/4/2025,AED
20217722,Aya Jamal Adel Shammas,aya.shammas7722@university.ae,+971 57 978 6011,Male,Palestinian,9/17/2006,Computer Science,1,83.51,16,466,40,7445,2978,4467,517,1009,156,0,104,6251,0,6251,PENDING,TX-715756,RCP-27788,2/17/2026,AED
20220076,Rana Saad Mahmoud Qasem,rana.qasem0076@university.ae,+971 54 760 3846,Female,Syrian,7/14/2006,Digital Marketing,5,87.96,13,517,35,6721,2353,4369,517,1009,156,0,0,6049,6049,0,PAID,TX-412321,RCP-53355,9/12/2025,AED
20272810,Zaki Abdullah Mahmoud Zgheib,zaki.zgheib2810@university.ae,+971 52 938 5441,Male,Jordanian,12/15/2006,Robotics & AI Engineering,5,86.33,14,647,60,9048,5429,3619,517,1009,156,0,104,5403,5403,0,PAID,TX-903143,RCP-32421,1/23/2026,AED
20234775,Salem Tariq Tariq Al-Shami,salem.al-shami4775@university.ae,+971 52 357 1881,Male,Syrian,9/23/2008,Medical & Clinical Laboratory Technology,4,64.86,15,466,40,6980,2792,4188,517,1009,156,621,0,6489,6489,0,PAID,TX-169886,RCP-11516,1/5/2026,AED
20275970,Lina Anas Rashid Al-Zaidi,lina.al-zaidi5970@university.ae,+971 56 758 3686,Male,Syrian,7/3/2002,Chemistry,2,81.91,14,311,30,4343,1303,3040,517,1009,156,0,104,4824,4824,0,PAID,TX-289048,RCP-98058,11/3/2025,AED
20212117,Wafa Osama Mustafa Barakat,wafa.barakat2117@university.ae,+971 56 700 7934,Male,Jordanian,11/18/2008,Interior Design,5,89.63,18,543,50,9772,4886,4886,517,1009,156,0,104,6670,6670,0,PAID,TX-499880,RCP-94464,12/12/2025,AED
20224464,Sami Salem Hassan Abu-Saleh,sami.abu-saleh4464@university.ae,+971 56 121 9661,Male,Palestinian,4/25/2001,English Language & Literature,5,75.44,16,440,50,7032,3516,3516,517,1009,156,750,104,6049,6049,0,PAID,TX-804233,RCP-72591,12/10/2025,AED
20264712,Tariq Fadi Mustafa Daher,tariq.daher4712@university.ae,+971 55 462 1324,Male,Palestinian,7/1/2001,Marketing,2,88.87,18,492,60,8841,5305,3537,517,1009,156,0,104,5320,5320,0,PAID,TX-836319,RCP-63005,2/12/2026,AED
20278960,Bashar Ahmad Fadi Abdelrahman,bashar.abdelrahman8960@university.ae,+971 56 402 6105,Male,Syrian,6/12/2008,Mechanical Engineering,1,75.85,13,647,50,8402,4201,4201,517,1009,156,621,104,6605,6605,0,PAID,TX-825448,RCP-87403,1/8/2026,AED
20220201,Ibrahim Hadi Mohammad Saad,ibrahim.saad0201@university.ae,+971 59 724 1693,Female,Palestinian,10/21/2006,Graphic Design,3,74.61,13,543,50,7058,3529,3529,517,1009,156,0,104,5313,5313,0,PAID,TX-489862,RCP-11684,2/26/2026,AED
20267700,Omar Sami Anas Al-Rashid,omar.al-rashid7700@university.ae,+971 57 385 2533,Female,Jordanian,2/15/2006,Mathematics,5,90.21,14,311,50,4343,2172,2172,517,1009,156,621,0,4473,4473,0,PAID,TX-739541,RCP-11880,10/31/2025,AED
20225584,Haitham Ammar Mahmoud Saad,haitham.saad5584@university.ae,+971 52 281 6279,Female,Jordanian,6/21/2001,Mechanical Engineering,3,87.87,12,647,50,7755,3878,3878,517,1009,156,311,104,5972,3401,2571,PARTIAL,TX-308746,RCP-23790,11/25/2025,AED
20216873,Rashid Mustafa Hussein Jaber,rashid.jaber6873@university.ae,+971 53 890 6324,Male,Palestinian,8/12/2002,Power & Renewable Energy Engineering,1,93.18,12,673,60,8066,4840,3227,517,1009,156,621,0,5527,5527,0,PAID,TX-550203,RCP-67947,12/2/2025,AED
20219831,Khaled Ali Hassan Al-Salem,khaled.al-salem9831@university.ae,+971 53 604 9843,Female,Jordanian,12/1/2008,Medical & Clinical Laboratory Technology,3,66.33,13,466,40,6049,2420,3630,517,1009,156,621,104,6034,6034,0,PAID,TX-279076,RCP-17434,12/27/2025,AED
20221665,Hamza Khalid Sami Matar,hamza.matar1665@university.ae,+971 55 600 9523,Male,Jordanian,10/15/2008,Management Information Systems (MIS),2,77.27,13,440,50,5713,2857,2857,517,1009,156,311,104,4951,2983,1968,PARTIAL,TX-726292,RCP-99831,2/5/2026,AED
20280093,Zaki Hadi Salem Salman,zaki.salman0093@university.ae,+971 59 395 7531,Female,Jordanian,4/26/2004,Power & Renewable Energy Engineering,4,76.2,12,673,50,8066,4033,4033,517,1009,156,621,0,6334,6334,0,PAID,TX-378775,RCP-88541,9/13/2025,AED
20219816,Haitham Jamal Marwan Nasser,haitham.nasser9816@university.ae,+971 56 119 3950,Female,Egyptian,3/24/2008,Interior Design,2,68.38,17,543,40,9229,3692,5538,517,1009,156,0,104,7321,7321,0,PAID,TX-119560,RCP-54627,11/8/2025,AED
20278579,Fatima Mazen Marwan Khoury,fatima.khoury8579@university.ae,+971 58 927 7565,Female,Palestinian,7/18/2003,Renewable Energy Technology,3,60,17,414,50,7032,3516,3516,517,1009,156,0,104,5300,0,5300,PENDING,TX-841647,RCP-79520,1/29/2026,AED
20242790,Fatima Mahmoud Rashid Al-Shami,fatima.al-shami2790@university.ae,+971 54 410 5178,Male,Palestinian,7/3/2001,Nursing,4,84.39,16,414,40,6618,2648,3971,517,1009,156,750,104,6504,6504,0,PAID,TX-667379,RCP-48539,1/21/2026,AED
20239341,Wafa Hamza Marwan Al-Rashid,wafa.al-rashid9341@university.ae,+971 57 501 4540,Male,Syrian,10/10/2001,Pharmacy,2,76.03,15,647,35,9694,3393,6301,517,1009,156,750,104,8835,8835,0,PAID,TX-559650,RCP-54492,10/28/2025,AED
20223721,Mariam Adel Tariq Nassar,mariam.nassar3721@university.ae,+971 52 214 7987,Male,Syrian,6/3/2007,Fashion Design & Accessories,5,81.68,16,569,50,9100,4550,4550,517,1009,156,621,0,6851,6851,0,PAID,TX-312507,RCP-48719,12/12/2025,AED
20274479,Rana Fadi Hamza Al-Ibrahim,rana.al-ibrahim4479@university.ae,+971 52 822 6086,Female,Syrian,9/22/2001,Software Engineering,5,77.47,15,517,35,7755,2715,5041,517,1009,156,0,104,6825,6825,0,PAID,TX-547949,RCP-51594,1/8/2026,AED
20226965,Amal Salem Ahmad Harb,amal.harb6965@university.ae,+971 55 118 4810,Female,Palestinian,12/10/2004,Civil Engineering,5,84.14,16,673,60,10754,6453,4302,517,1009,156,0,0,5982,5982,0,PAID,TX-143521,RCP-92307,2/16/2026,AED
20285269,Khaled Hamza Abdullah Al-Khalil,khaled.al-khalil5269@university.ae,+971 59 828 7626,Female,Jordanian,1/5/2002,Accounting,3,84.68,15,517,50,7755,3878,3878,517,1009,156,0,104,5662,5662,0,PAID,TX-369997,RCP-48563,2/3/2026,AED
20253350,Rayan Bilal Hassan Shammas,rayan.shammas3350@university.ae,+971 58 812 9129,Male,Jordanian,5/23/2008,Data Science & Artificial Intelligence,2,81.89,13,517,40,6721,2689,4033,517,1009,156,621,104,6437,6437,0,PAID,TX-730114,RCP-23684,2/6/2026,AED
20277683,Rami Marwan Marwan Kanaan,rami.kanaan7683@university.ae,+971 51 620 4419,Female,Egyptian,6/9/2004,Physical Education,3,71.51,12,311,30,3723,1117,2606,517,1009,156,259,0,4545,1978,2567,PARTIAL,TX-735624,RCP-79181,10/9/2025,AED
20236122,Tariq Rami Marwan Al-Zaidi,tariq.al-zaidi6122@university.ae,+971 53 709 6825,Female,Jordanian,1/27/2006,Digital Media (Electronic),3,69.18,17,414,40,7032,2813,4219,517,1009,156,0,104,6003,2472,3531,PARTIAL,TX-941767,RCP-50437,10/27/2025,AED
20298253,Yasmin Marwan Karim Nasser,yasmin.nasser8253@university.ae,+971 55 595 7287,Male,Syrian,6/7/2008,Applied English,4,66.15,16,440,30,7032,2110,4922,517,1009,156,0,0,6603,6603,0,PAID,TX-449115,RCP-53784,9/1/2025,AED
20217818,Zaki Zaki Youssef Al-Omar,zaki.al-omar7818@university.ae,+971 55 547 7811,Male,Jordanian,3/20/2005,Pharmacy,2,78.62,14,647,35,9048,3167,5881,517,1009,156,311,0,7872,7872,0,PAID,TX-473595,RCP-22209,12/21/2025,AED
20218439,Hamza Sami Adel Al-Zaidi,hamza.al-zaidi8439@university.ae,+971 55 862 9117,Female,Jordanian,12/15/2006,Digital Media Design,3,84.77,17,543,50,9229,4615,4615,517,1009,156,621,0,6915,6915,0,PAID,TX-178846,RCP-68145,1/14/2026,AED
20272137,Ghada Hamza Ibrahim Khoury,ghada.khoury2137@university.ae,+971 52 435 7755,Male,Jordanian,12/19/2008,Architecture Engineering,1,75.84,12,673,40,8066,3227,4840,517,1009,156,621,0,7140,4981,2159,PARTIAL,TX-421466,RCP-13362,9/16/2025,AED
20298683,Hussein Marwan Omar Zakaria,hussein.zakaria8683@university.ae,+971 56 436 5271,Male,Iraqi,8/16/2001,Mechanical Engineering,5,94.62,17,647,50,10987,5494,5494,517,1009,156,0,104,7277,7277,0,PAID,TX-361521,RCP-92034,1/21/2026,AED
20210019,Ammar Mohammad Khalid Al-Rashid,ammar.al-rashid0019@university.ae,+971 55 916 8070,Male,Jordanian,7/27/2006,Physiotherapy,1,76.18,13,517,40,6721,2689,4033,517,1009,156,0,0,5713,5713,0,PAID,TX-106825,RCP-26739,1/15/2026,AED
20254804,Mazen Hadi Mustafa Abdallah,mazen.abdallah4804@university.ae,+971 54 698 9358,Male,Jordanian,1/8/2004,Architecture Engineering,4,80.86,14,673,40,9410,3764,5646,517,1009,156,0,104,7430,7430,0,PAID,TX-898640,RCP-43006,11/27/2025,AED
20285027,Rania Khaled Sami Suleiman,rania.suleiman5027@university.ae,+971 54 366 9108,Male,Syrian,1/11/2001,Civil Engineering,5,73.31,17,673,60,11426,6856,4571,517,1009,156,0,104,6354,6354,0,PAID,TX-151479,RCP-85809,11/7/2025,AED
20262129,Tamer Hussein Bilal Al-Salem,tamer.al-salem2129@university.ae,+971 53 623 9850,Female,Jordanian,1/9/2001,Accounting,5,81.58,17,517,50,8789,4395,4395,517,1009,156,0,0,6075,6075,0,PAID,TX-824811,RCP-89518,10/13/2025,AED
20253405,Bilal Bashar Karim Al-Ahmad,bilal.al-ahmad3405@university.ae,+971 58 425 6091,Male,Palestinian,12/8/2001,Software Engineering,4,92.09,18,517,50,9306,4653,4653,517,1009,156,311,0,6644,6644,0,PAID,TX-237839,RCP-86415,2/6/2026,AED
20245430,Mahmoud Bashar Adel Al-Ali,mahmoud.al-ali5430@university.ae,+971 59 828 1766,Male,Palestinian,12/24/2002,Applied English,2,83.28,16,440,40,7032,2813,4219,517,1009,156,0,104,6003,6003,0,PAID,TX-544922,RCP-77575,1/13/2026,AED
20280682,Anas Zaid Youssef Sabbah,anas.sabbah0682@university.ae,+971 58 187 6593,Female,Jordanian,8/26/2005,Digital Marketing,2,70.16,18,517,30,9306,2792,6515,517,1009,156,0,104,8298,8298,0,PAID,TX-567068,RCP-82072,12/26/2025,AED
20263298,Farah Ibrahim Adel Tawfiq,farah.tawfiq3298@university.ae,+971 54 120 4530,Male,Palestinian,4/3/2001,Power & Renewable Energy Engineering,2,77.53,12,673,50,8066,4033,4033,517,1009,156,0,104,5817,5817,0,PAID,TX-596725,RCP-21246,10/31/2025,AED
20219878,Khalid Adel Nasser Salman,khalid.salman9878@university.ae,+971 57 683 3971,Male,Jordanian,3/10/2006,Renewable Energy Technology,1,70.87,17,414,50,7032,3516,3516,517,1009,156,0,0,5196,5196,0,PAID,TX-512390,RCP-32582,9/20/2025,AED
20226509,Amal Khaled Abdullah Haddad,amal.haddad6509@university.ae,+971 59 467 8540,Female,Jordanian,9/22/2004,Data Science & Artificial Intelligence,4,80.16,15,517,40,7755,3102,4653,517,1009,156,621,104,7058,7058,0,PAID,TX-564647,RCP-22058,2/11/2026,AED
20289912,Fadi Mazen Hussein Tawfiq,fadi.tawfiq9912@university.ae,+971 57 344 5114,Male,Jordanian,2/8/2004,Cybersecurity & Cloud Computing,3,75.13,14,517,35,7238,2534,4705,517,1009,156,750,104,7238,0,7238,PENDING,TX-127150,RCP-91294,10/19/2025,AED
20254711,Maha Osama Samir Khoury,maha.khoury4711@university.ae,+971 51 555 2508,Female,Jordanian,10/11/2007,Financial Technology & Risk Management,4,72.12,18,517,50,9306,4653,4653,517,1009,156,0,0,6334,4173,2161,PARTIAL,TX-294710,RCP-33688,9/17/2025,AED
20289123,Nabil Bashar Nasser Khoury,nabil.khoury9123@university.ae,+971 53 297 7557,Male,Jordanian,4/18/2003,English Language & Literature,4,65.8,17,440,50,7471,3736,3736,517,1009,156,0,104,5519,5519,0,PAID,TX-988975,RCP-61274,11/16/2025,AED
20248795,Bashar Ibrahim Hussein Shammas,bashar.shammas8795@university.ae,+971 57 435 2130,Male,Jordanian,12/13/2004,Political Science,2,80.16,14,311,50,4343,2172,2172,517,1009,156,259,104,4214,1872,2342,PARTIAL,TX-205101,RCP-31036,11/26/2025,AED
20248303,Rania Samir Karim Badran,rania.badran8303@university.ae,+971 52 142 2097,Female,Palestinian,9/7/2003,Pharmacy,4,80.45,18,647,35,11633,4072,7562,517,1009,156,0,104,9345,9345,0,PAID,TX-658743,RCP-96238,10/3/2025,AED
20244832,Anas Salem Sami Shahin,anas.shahin4832@university.ae,+971 53 529 5920,Male,Jordanian,9/14/2002,Civil Engineering,4,77.94,18,673,60,12098,7259,4840,517,1009,156,621,0,7140,7140,0,PAID,TX-640663,RCP-99975,10/29/2025,AED
20297694,Haitham Jamal Mazen Al-Ibrahim,haitham.al-ibrahim7694@university.ae,+971 50 381 3303,Female,Syrian,7/27/2008,Nursing,5,78.42,15,414,40,6204,2482,3723,517,1009,156,259,0,5662,4420,1242,PARTIAL,TX-691960,RCP-28299,2/10/2026,AED
20286095,Wafa Ali Salem Al-Shami,wafa.al-shami6095@university.ae,+971 59 779 8918,Female,Jordanian,1/14/2003,Graphic Design,1,75.61,12,543,50,6515,3258,3258,517,1009,156,311,0,5248,5248,0,PAID,TX-322799,RCP-94187,2/9/2026,AED
20280974,Noor Mustafa Hamza Jaber,noor.jaber0974@university.ae,+971 59 954 1670,Male,Jordanian,10/25/2005,Nursing,2,72.7,12,414,40,4964,1986,2978,517,1009,156,259,104,5021,5021,0,PAID,TX-258360,RCP-87600,2/5/2026,AED
20223743,Aya Ammar Fadi Saleh,aya.saleh3743@university.ae,+971 56 625 1564,Female,Palestinian,12/21/2008,Civil Engineering,5,76.93,14,673,60,9410,5646,3764,517,1009,156,0,0,5445,0,5445,PENDING,TX-182444,RCP-66960,1/22/2026,AED
20241127,Bilal Nabil Waleed Daher,bilal.daher1127@university.ae,+971 56 100 6860,Male,Jordanian,4/8/2004,English Language & Literature,1,81.69,17,440,50,7471,3736,3736,517,1009,156,0,0,5416,5416,0,PAID,TX-183094,RCP-36288,10/1/2025,AED
20274697,Ahmad Mazen Hamza Nasser,ahmad.nasser4697@university.ae,+971 57 709 2765,Female,Jordanian,10/3/2006,Digital Media (Electronic),1,71.65,12,414,45,4964,2234,2730,517,1009,156,0,0,4411,4411,0,PAID,TX-749540,RCP-92753,2/15/2026,AED
20288160,Salma Samir Jamal Suleiman,salma.suleiman8160@university.ae,+971 54 655 4342,Female,Palestinian,6/19/2008,Applied English,5,80.85,14,440,40,6153,2461,3692,517,1009,156,621,0,5993,5993,0,PAID,TX-833331,RCP-84577,10/3/2025,AED
20262156,Haitham Marwan Marwan Eid,haitham.eid2156@university.ae,+971 56 398 4444,Male,Iraqi,1/20/2002,English Language & Literature,1,72.59,15,440,50,6592,3296,3296,517,1009,156,0,104,5080,5080,0,PAID,TX-964219,RCP-96721,10/26/2025,AED
20289752,Anas Tariq Zaid Abu-Omar,anas.abu-omar9752@university.ae,+971 50 467 4611,Female,Jordanian,4/26/2003,Accounting,3,84.36,13,517,50,6721,3361,3361,517,1009,156,0,0,5041,5041,0,PAID,TX-222199,RCP-58708,10/21/2025,AED
20233470,Mustafa Mustafa Hussein Harb,mustafa.harb3470@university.ae,+971 51 799 7627,Female,Lebanese,6/12/2003,Fashion Design & Accessories,3,71.28,17,569,45,9668,4351,5318,517,1009,156,311,0,7308,7308,0,PAID,TX-531804,RCP-46211,1/20/2026,AED
20284733,Zaki Hadi Mohammad Sabbah,zaki.sabbah4733@university.ae,+971 51 741 1024,Male,Jordanian,4/19/2003,Financial Technology & Risk Management,1,86.35,17,517,50,8789,4395,4395,517,1009,156,0,0,6075,6075,0,PAID,TX-771293,RCP-84153,10/23/2025,AED
20240729,Zaid Abdullah Hussein Daher,zaid.daher0729@university.ae,+971 50 367 4098,Male,Syrian,9/23/2002,Power & Renewable Energy Engineering,4,62.94,15,673,50,10082,5041,5041,517,1009,156,750,0,7471,7471,0,PAID,TX-632006,RCP-53551,2/21/2026,AED
20289443,Osama Mohammad Omar Abu-Saleh,osama.abu-saleh9443@university.ae,+971 50 319 8408,Female,Jordanian,4/16/2008,Political Science,1,86.62,17,311,50,5274,2637,2637,517,1009,156,311,0,4628,4628,0,PAID,TX-929179,RCP-36200,2/3/2026,AED
20271799,Mahmoud Fadi Tariq Sabbah,mahmoud.sabbah1799@university.ae,+971 58 179 4094,Male,Palestinian,9/15/2004,Interior Design,1,76.8,14,543,40,7600,3040,4560,517,1009,156,0,0,6241,6241,0,PAID,TX-315222,RCP-18067,12/26/2025,AED
20243599,Mariam Zaid Ali Saad,mariam.saad3599@university.ae,+971 50 382 9432,Male,Syrian,1/1/2001,Industrial Engineering,1,78.2,12,647,40,7755,3102,4653,517,1009,156,750,104,7187,7187,0,PAID,TX-985521,RCP-60631,9/20/2025,AED
20256899,Zaina Khaled Zaid Al-Hassan,zaina.al-hassan6899@university.ae,+971 55 354 7310,Female,Syrian,3/11/2003,Digital Media (Electronic),2,76.38,17,414,45,7032,3165,3868,517,1009,156,311,104,5962,5962,0,PAID,TX-860359,RCP-86371,11/12/2025,AED
20229150,Nabil Zaki Tariq Al-Hassan,nabil.al-hassan9150@university.ae,+971 51 441 3386,Female,Palestinian,11/5/2005,Robotics & AI Engineering,1,76.5,13,647,50,8402,4201,4201,517,1009,156,0,104,5985,5985,0,PAID,TX-981167,RCP-17675,2/4/2026,AED
20287176,Bashar Omar Mustafa Saad,bashar.saad7176@university.ae,+971 52 793 7739,Female,Jordanian,12/11/2002,Robotics & AI Engineering,1,80.66,12,647,50,7755,3878,3878,517,1009,156,311,104,5972,5972,0,PAID,TX-886573,RCP-14952,2/1/2026,AED
20220013,Hadi Ammar Jamal Al-Mohammad,hadi.al-mohammad0013@university.ae,+971 57 693 7251,Male,Jordanian,2/14/2008,Renewable Energy Technology,5,75.97,17,414,50,7032,3516,3516,517,1009,156,0,104,5300,5300,0,PAID,TX-844077,RCP-37136,10/27/2025,AED
20254205,Hiba Salem Abdullah Abu-Saleh,hiba.abu-saleh4205@university.ae,+971 56 273 3870,Female,Syrian,5/10/2005,Architecture Engineering,4,80.28,13,673,40,8738,3495,5243,517,1009,156,259,104,7285,7285,0,PAID,TX-422364,RCP-23033,11/15/2025,AED
20276231,Ibrahim Marwan Karim Al-Masri,ibrahim.al-masri6231@university.ae,+971 53 506 3496,Male,Syrian,7/18/2007,Digital Marketing,5,72.68,13,517,30,6721,2017,4705,517,1009,156,311,0,6696,6696,0,PAID,TX-900375,RCP-45432,10/12/2025,AED
20253431,Sami Salem Nasser Abu-Saleh,sami.abu-saleh3431@university.ae,+971 57 990 9338,Female,Jordanian,6/24/2007,Chemistry,1,71.56,17,311,25,5274,1319,3956,517,1009,156,0,104,5739,5739,0,PAID,TX-228254,RCP-16607,12/5/2025,AED
20221020,Nada Khaled Hadi Farah,nada.farah1020@university.ae,+971 51 595 4248,Female,Jordanian,3/5/2003,Chemistry,5,74.14,18,311,25,5584,1396,4188,517,1009,156,0,104,5972,5972,0,PAID,TX-368420,RCP-42350,2/8/2026,AED
20226805,Mohammad Nabil Sami Saleh,mohammad.saleh6805@university.ae,+971 52 493 6150,Female,Jordanian,11/15/2007,Software Engineering,4,83.96,17,517,40,8789,3516,5274,517,1009,156,750,104,7807,7807,0,PAID,TX-123587,RCP-30305,2/6/2026,AED
20223941,Osama Omar Ali Zgheib,osama.zgheib3941@university.ae,+971 53 161 3269,Male,Syrian,4/2/2003,Interior Design,1,74.24,15,543,40,8143,3258,4886,517,1009,156,259,104,6928,6928,0,PAID,TX-899058,RCP-59774,10/6/2025,AED
20246782,Haitham Tariq Salem Qasem,haitham.qasem6782@university.ae,+971 57 757 8833,Male,Jordanian,5/8/2007,Political Science,1,83.69,12,311,50,3723,1862,1862,517,1009,156,0,0,3542,3542,0,PAID,TX-973293,RCP-50295,10/18/2025,AED
20275820,Farah Hadi Khalid Farah,farah.farah5820@university.ae,+971 59 577 7545,Male,Lebanese,12/10/2008,Civil Engineering,3,71.28,17,673,60,11426,6856,4571,517,1009,156,621,0,6871,6871,0,PAID,TX-792682,RCP-26631,12/19/2025,AED
20291651,Mustafa Mustafa Mohammad Badran,mustafa.badran1651@university.ae,+971 55 115 8337,Female,Syrian,2/7/2007,Software Engineering,4,67.5,17,517,25,8789,2198,6592,517,1009,156,311,0,8583,8583,0,PAID,TX-557216,RCP-94930,11/18/2025,AED
20266945,Ahmad Youssef Bilal Odeh,ahmad.odeh6945@university.ae,+971 54 611 6147,Female,Syrian,10/28/2007,Architecture Engineering,4,81.3,15,673,40,10082,4033,6049,517,1009,156,259,0,7988,7988,0,PAID,TX-142005,RCP-68050,9/29/2025,AED
20216255,Maha Tariq Sami Kanaan,maha.kanaan6255@university.ae,+971 59 842 4660,Female,Syrian,12/12/2006,Graphic Design,1,84.58,12,543,60,6515,3909,2606,517,1009,156,259,0,4545,4029,516,PARTIAL,TX-867790,RCP-46956,10/7/2025,AED
20240863,Noor Omar Nasser Eid,noor.eid0863@university.ae,+971 54 998 7771,Male,Jordanian,5/22/2001,Data Science & Artificial Intelligence,1,79.08,12,517,35,6204,2172,4033,517,1009,156,0,104,5817,5817,0,PAID,TX-525845,RCP-91455,2/18/2026,AED
20286312,Rashid Rashid Youssef Al-Khatib,rashid.al-khatib6312@university.ae,+971 50 301 9105,Female,Jordanian,4/19/2006,Mathematics,1,71.57,16,311,40,4964,1986,2978,517,1009,156,0,104,4762,2185,2577,PARTIAL,TX-618088,RCP-81454,12/26/2025,AED
20225392,Amira Jamal Anas Bustani,amira.bustani5392@university.ae,+971 59 971 4383,Female,Syrian,12/13/2004,Software Engineering,4,85.1,13,517,45,6721,3025,3697,517,1009,156,621,104,6101,6101,0,PAID,TX-417023,RCP-54422,1/9/2026,AED
